action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,comments,quality_log,row_flag,quality_level
,1273,1,2015-05-15,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,HPLC9,CX6015,0,,2015-05-15 09:23:02,2015-05-15 13:23:48,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1273,1,2015-05-15,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,HPLC10,CX6017,5,,2015-05-15 09:23:02,2015-05-15 13:23:48,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1273,1,2015-05-15,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,HPLC11,CX6018,10,,2015-05-15 09:23:02,2015-05-15 13:23:48,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1273,1,2015-05-15,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,HPLC12,CX6016,30,,2015-05-15 09:23:02,2015-05-15 13:23:48,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1325,1,2015-05-17,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,M,,JSX126,0,,2015-05-17 08:31:59,2015-05-17 19:11:12,,,1000,Mack Bartlett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 146 minutes after sunrise.
Actual gather time 8:26am2: Checked by KP",Collected,Technician
,1325,1,2015-05-17,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,M,,JSX127,5,,2015-05-17 08:31:59,2015-05-17 19:11:12,,,1000,Mack Bartlett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 146 minutes after sunrise.
Actual gather time 8:26am2: Checked by KP",Collected,Technician
,1325,1,2015-05-17,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,M,,JSX128,10,,2015-05-17 08:31:59,2015-05-17 19:11:12,,,1000,Mack Bartlett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 146 minutes after sunrise.
Actual gather time 8:26am2: Checked by KP",Collected,Technician
,1325,1,2015-05-17,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,M,,JSX129,30,,2015-05-17 08:31:59,2015-05-17 19:11:12,,,1000,Mack Bartlett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 146 minutes after sunrise.
Actual gather time 8:26am2: Checked by KP",Collected,Technician
,1325,1,2015-05-17,JOHNSTONE STRAIT,HAKAI,JSPP,1,JS2,M,,JSX130,50,,2015-05-17 08:31:59,2015-05-17 19:11:12,,,1000,Mack Bartlett,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 146 minutes after sunrise.
Actual gather time 8:26am2: Checked by KP",Collected,Technician
,1337,1,2015-05-20,CALVERT,HAKAI,"KWAK_PP,PP",1,PRUTH,M,HPLC13,CX6019,0,,2015-05-20 08:15:04,2015-05-20 13:10:12,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1337,1,2015-05-20,CALVERT,HAKAI,"KWAK_PP,PP",1,PRUTH,M,HPLC14,CX6020,5,,2015-05-20 08:15:04,2015-05-20 13:10:12,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1337,1,2015-05-20,CALVERT,HAKAI,"KWAK_PP,PP",1,PRUTH,M,HPLC15,CX6021,10,,2015-05-20 08:15:04,2015-05-20 13:10:12,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1337,1,2015-05-20,CALVERT,HAKAI,"KWAK_PP,PP",1,PRUTH,M,HPLC16,CX6022,30,,2015-05-20 08:15:04,2015-05-20 13:10:12,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1341,1,2015-05-21,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX43,0,,2015-05-21 07:46:54,2015-05-21 11:46:55,2018-01-24 00:00:00,,1000,"Katie,Rebecca,Other",1,,,,,24 hr,soak+sonic,5,1000,5.767657192,246422,0,0.048101997,,0.047844805,,0,0,1.166781227,0,0.056113127,,0.166136015,0.095729435,0,,,0.060103027,0.028284242,0,0.29588981,,0,0,0,0,0,0,0,0,0,0,1.166781227,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP",Results,Technicianmr
,1341,1,2015-05-21,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX41,5,,2015-05-21 07:46:54,2015-05-21 11:46:55,2018-05-28 00:00:00,,1000,"Katie,Rebecca,Other",1,,,,,,,,1000,,,0.0202035,0.033202117,0.018961714,0.016094869,4.69861E-18,0.01613683,,0.351777626,0.024780116,,0.084244426,,0.050559778,0,0.03466452,0.027670863,0.019407631,0.005862969,,0.123641065,0,0.000777298,,,0.008635088,0.026633721,,,0.006112207,0.004771885,0.002743468,0.471544545,0.533879927,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1341,1,2015-05-21,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX42,10,,2015-05-21 07:46:54,2015-05-21 11:46:55,2018-05-28 00:00:00,,1000,"Katie,Rebecca,Other",1,,,,,,,,1000,,,0.013884594,0.033242876,0.041355751,0.034833389,4.40056E-18,0.041645482,,0.903958958,0.043450664,,0.137921369,,0.079928948,0,0.058573609,0.049395685,0.02909663,0.005798148,,0.317486128,0,0.001450715,,,0.01124023,0.03489898,,,0.008605291,0.009618657,0.005086729,1.093296099,1.201265393,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1341,1,2015-05-21,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX40,30,,2015-05-21 07:46:54,2015-05-21 11:46:55,2018-05-28 00:00:00,,1000,"Katie,Rebecca,Other",1,,,,,,,,1000,,,0.001599854,0.001300172,0,0.008325698,3.92727E-18,0.010913412,,0.309724667,0,,0.045277556,,0.021920517,0,0.060781694,0.020637744,0.008078022,0.000822579,,0.172061791,0.00175476,0,,,0,0.010092485,,,0.001901051,0.003819282,0,0.361650385,0.443069823,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1495,1,2015-05-25,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX3290,0,,2015-05-25 09:16:49,2015-05-25 16:56:15,,,1000,"Bryn,Lawren,Nelson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1495,1,2015-05-25,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX3291,5,,2015-05-25 09:16:49,2015-05-25 16:56:15,,,1000,"Bryn,Lawren,Nelson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1495,1,2015-05-25,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX3292,10,,2015-05-25 09:16:49,2015-05-25 16:56:15,,,1000,"Bryn,Lawren,Nelson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1495,1,2015-05-25,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX3293,30,,2015-05-25 09:16:49,2015-05-25 16:56:15,,,1000,"Bryn,Lawren,Nelson",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1408,1,2015-05-26,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX85,0,,2015-05-26 06:40:03,2015-05-26 13:38:37,2018-01-24 00:00:00,,1000,Kate,1,,,,,24 hr,soak+sonic,5,1000,5.542704706,246422,0,0.026749372,,0.057800398,,0,0,0.857606975,0.070975346,0.019455198,,0.090324458,0.056294479,0,,,0.045931787,0.01902407,0,0.236824947,,0,0,0,0,0,0,0,0,0,0.018902447,0.857606975,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP3: Slb was only 900 ml in the sterivex.",Results,Technicianmr
,1408,1,2015-05-26,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX86,5,,2015-05-26 06:40:03,2015-05-26 13:38:37,2018-05-28 00:00:00,,1000,Kate,1,,,,,,,,1000,,,0.001709759,0.005672356,0.012644968,0.009860441,3.88664E-18,0,,0.183010705,0.014588127,,0.026252245,,0.01058156,0,0.025442442,0.015214339,0.008644176,0.003244216,,0.070732094,0,0,,,0.002436173,0.005917912,,,0.002995375,0.001752303,0.005383016,0.208076497,0.248733278,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD3: Slb was only 900 ml in the sterivex.",Results,Technicianmr
,1408,1,2015-05-26,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX29,10,,2015-05-26 06:40:03,2015-05-26 13:38:37,,,1000,Kate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Checked by KP2: Slb was only 900 ml in the sterivex.",Collected,Technician
,1408,1,2015-05-26,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX31,30,,2015-05-26 06:40:03,2015-05-26 13:38:37,,,1000,Kate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Checked by KP2: Slb was only 900 ml in the sterivex.",Collected,Technician
,1545,1,2015-06-03,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX50,0,,2015-06-03 07:10:05,2015-06-03 13:30:23,2018-01-23 00:00:00,,1000,,1,,,,,24 hr,soak+sonic,5,1000,5.721622891,248426,0,0.031773018,,0.096270146,,0,0,0.995324342,0.150989752,0,,0.083319352,0,0,,,0.0490606,0,0,0.242912805,,0,0,0,0,0.046138723,0,0,0.027114336,0,0.050059525,0.995324342,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP",Results,Technicianmr
,1545,1,2015-06-03,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX51,5,,2015-06-03 07:10:05,2015-06-03 13:30:23,2018-05-28 00:00:00,,1000,"Natalie,Rebecca,Other",1,,,,,,,,1000,,,0.004831893,0.012517122,0.038463796,0.035455274,4.33759E-18,0.021488165,,0.389706706,0.030410113,,0.039220066,,0.017136264,0,0.028006973,0.032501899,0.013750556,0.00300481,,0.108832812,0.001369873,0,,,0.005525497,0.015980766,,,0.007125595,0.003829917,0.018890912,0.430299399,0.490808272,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1545,1,2015-06-03,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX52,10,,2015-06-03 07:10:05,2015-06-03 13:30:23,,,1000,"Natalie,Rebecca,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,1545,1,2015-06-03,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX53,30,,2015-06-03 07:10:05,2015-06-03 13:30:23,,,1000,"Natalie,Rebecca,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,1562,1,2015-06-05,CALVERT,HAKAI,"KWAK_PP,KWAK,PP",1,PRUTH,M,,CX3991,0,,2015-06-05 12:45:40,2015-06-05 14:55:35,,,1000,Bryn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1562,1,2015-06-05,CALVERT,HAKAI,"KWAK_PP,KWAK,PP",1,PRUTH,M,,CX3992,5,,2015-06-05 12:45:40,2015-06-05 14:55:35,,,1000,Bryn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1562,1,2015-06-05,CALVERT,HAKAI,"KWAK_PP,KWAK,PP",1,PRUTH,M,,CX3993,10,,2015-06-05 12:45:40,2015-06-05 14:55:35,,,1000,Bryn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1562,1,2015-06-05,CALVERT,HAKAI,"KWAK_PP,KWAK,PP",1,PRUTH,M,,CX3994,30,,2015-06-05 12:45:40,2015-06-05 14:55:35,,,1000,Bryn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1659,1,2015-06-10,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX4015,0,,2015-06-10 09:33:13,2015-06-10 14:06:29,,,1000,"Bryn,Lawren,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1659,1,2015-06-10,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX4016,5,,2015-06-10 09:33:13,2015-06-10 14:06:29,,,1000,"Bryn,Lawren,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1659,1,2015-06-10,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX4017,10,,2015-06-10 09:33:13,2015-06-10 14:06:29,,,1000,"Bryn,Lawren,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1659,1,2015-06-10,CALVERT,HAKAI,"PP,KWAK_PP",1,PRUTH,M,,CX4018,30,,2015-06-10 09:33:13,2015-06-10 14:06:29,,,1000,"Bryn,Lawren,Other",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Filter plate was upside down2: Metadata QCd by BF",Collected,Technician
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,M,,JSX223,0,,2015-06-14 07:52:36,2015-06-14 15:56:55,,,1000,"Lauren Portner,Dylan Smyth,Katie Chan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KH,Collected,Technicianm
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,M,,JSX224,5,,2015-06-14 07:52:36,2015-06-14 15:56:55,,,1000,"Lauren Portner,Dylan Smyth,Katie Chan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KH,Collected,Technicianm
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,M,,JSX225,10,,2015-06-14 07:52:36,2015-06-14 15:56:55,,,1000,"Lauren Portner,Dylan Smyth,Katie Chan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KH,Collected,Technicianm
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,M,,JSX226,30,,2015-06-14 07:52:36,2015-06-14 15:56:55,,,1000,"Lauren Portner,Dylan Smyth,Katie Chan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KH,Collected,Technicianm
,1696,1,2015-06-14,JOHNSTONE STRAIT,HAKAI,JSPP,1,JSPP,M,,JSX227,50,,2015-06-14 07:52:36,2015-06-14 15:56:55,,,1000,"Lauren Portner,Dylan Smyth,Katie Chan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KH,Collected,Technicianm
,1723,1,2015-06-15,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX4067,0,,2015-06-15 09:30:49,2015-06-15 11:44:46,,,1000,"Bryn,Lucy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1723,1,2015-06-15,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX4068,5,,2015-06-15 09:30:49,2015-06-15 11:44:46,,,1000,"Bryn,Lucy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1723,1,2015-06-15,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX4069,10,,2015-06-15 09:30:49,2015-06-15 11:44:46,,,1000,"Bryn,Lucy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1723,1,2015-06-15,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX4070,30,,2015-06-15 09:30:49,2015-06-15 11:44:46,,,1000,"Bryn,Lucy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1733,1,2015-06-15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX49,0,,2015-06-15 06:51:34,2015-06-15 10:51:26,2018-01-23 00:00:00,,1000,"Natalie,Rebecca",1,,,,,24 hr,soak+sonic,5,1000,5.804210182,248426,0,0.032532085,,0.116087155,,0.075129572,0,4.122319106,0.35071709,0.055182624,,0.394265878,0,0.32254341,,,0.178432333,0.143595471,0,1.457282599,,0.018103553,0.063741565,0.065976475,0.07066666,0.079511658,0,0,0.069246432,0.028793894,0.020878841,4.508604081,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP",Results,Technicianmr
,1733,1,2015-06-15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX48,5,,2015-06-15 06:51:34,2015-06-15 10:51:26,2018-05-28 00:00:00,,1000,"Natalie,Rebecca",1,,,,,,,,1000,,,0.002565452,0.00846413,0.022594956,0.024570151,3.88029E-18,0.036722664,,0.665949421,0.067893961,,0.076235537,,0,0.067509095,0.043236671,0.043693442,0.019285179,0.013876775,,0.19770204,0,0.001622128,,,0.006921514,0.018029596,,,0.012040589,0.004877096,0.009333853,0.733458516,0.820388629,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1733,1,2015-06-15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX47,10,,2015-06-15 06:51:34,2015-06-15 10:51:26,2018-05-28 00:00:00,,1000,"Natalie,Rebecca",1,,,,,,,,1000,,,0,0.002530799,0.019353259,0.018686166,3.68153E-18,0.049010978,,1.010506475,0.161183548,,0.125048025,,0,0.127440844,0.115328474,0.063569822,0.021123541,0.004425394,,0.478282435,0,0.002525298,,,0.014536813,0.042545796,,,0.029097685,0.012615452,0.008127012,1.137947319,1.316845616,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1733,1,2015-06-15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,M,,QX46,30,,2015-06-15 06:51:34,2015-06-15 10:51:26,2018-05-28 00:00:00,,1000,"Natalie,Rebecca",1,,,,,,,,1000,,,0.001729444,0.002809979,0,0.003800047,3.9832E-18,0.010345118,,0.266928392,0.025198295,,0.027549985,,0,0.014935791,0.026722014,0.01936572,0.006728366,0.001579256,,0.133515828,0,0,,,0.004350195,0.012203502,,,0.004334079,0.007859196,0.001848116,0.281864183,0.327951917,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1842,1,2015-06-24,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,M,,QX80,0,,2015-06-24 06:33:50,2015-06-24 12:37:20,2018-01-23 00:00:00,,1000,"Kate,Rebecca",1,,,,,24 hr,soak+sonic,5,1000,5.639201515,248426,0,0.039071174,,0,,0,0,0.350286729,0,0,,0.031580311,0,0,,,0.029030179,0,0,0.083747518,,0,0,0,0,0,0,0,0,0,0.02029449,0.350286729,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP",Results,Technicianmr
,1842,1,2015-06-24,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,M,,QX59,5,,2015-06-24 06:33:50,2015-06-24 12:37:20,2018-05-28 00:00:00,,1000,"Kate,Rebecca",1,,,,,,,,1000,,,0.001129619,0.020437425,0,0.003842631,4.08794E-18,0,,0.143258404,0.010341649,,0.011306474,,0.006559849,0,0.011523184,0.011978429,0.007437728,0.001502907,,0.054839067,0,0,,,0.001330698,0.004716215,,,0.001823325,0.001868701,0.004555802,0.158797494,0.182299108,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,1842,1,2015-06-24,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,M,,QX641,10,,2015-06-24 06:33:50,2015-06-24 12:37:20,,,1000,"Kate,Rebecca",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,1842,1,2015-06-24,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,M,,QX79,30,,2015-06-24 06:33:50,2015-06-24 12:37:20,,,1000,"Kate,Rebecca",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,1977,1,2015-06-26,CALVERT,HAKAI,"PP,KWAK,QCSD,KWAK_PP,OTHER",1,PRUTH,M,,CX3310,0,,2015-06-26 09:39:32,2015-06-26 11:05:10,,,1000,"Bryn,Lawren",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1977,1,2015-06-26,CALVERT,HAKAI,"PP,KWAK,QCSD,KWAK_PP,OTHER",1,PRUTH,M,,CX3311,5,,2015-06-26 09:39:32,2015-06-26 11:05:10,,,1000,"Bryn,Lawren",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1977,1,2015-06-26,CALVERT,HAKAI,"PP,KWAK,QCSD,KWAK_PP,OTHER",1,PRUTH,M,,CX3312,10,,2015-06-26 09:39:32,2015-06-26 11:05:10,,,900,"Bryn,Lawren",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,1977,1,2015-06-26,CALVERT,HAKAI,"PP,KWAK,QCSD,KWAK_PP,OTHER",1,PRUTH,M,,CX3313,30,,2015-06-26 09:39:32,2015-06-26 11:05:10,,,1000,"Bryn,Lawren",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,2092,1,2015-06-30,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX64,0,,2015-06-30 07:17:18,2015-06-30 12:00:17,2018-01-23 00:00:00,,1000,"Kate,Natalie",1,,,,,24 hr,soak+sonic,5,1000,5.808552924,248426,0,0,,0.154941022,,0.024489514,0,1.327596692,0.233783828,0,,0.102756425,0.064185748,0,,,0.038975059,0.02594884,0,0.195078119,,0,0,0.025168568,0.030744524,0,0,0,0.056500125,0,0.051120708,1.327596692,,,DFO-IOS,,"1: Analyzed by Nina Nemcek at DFO-IOS2: Checked by KP",Results,Technicianmr
,2092,1,2015-06-30,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX63,5,,2015-06-30 07:17:18,2015-06-30 12:00:17,2018-05-28 00:00:00,,1000,"Kate,Natalie",1,,,,,,,,1000,,,0.002186965,0.022086232,0.024458708,0.028046889,3.89004E-18,0.019114267,,0.28582599,0.045852439,,0.020811301,,0.010200691,0,0.009481111,0.024404921,0.008347858,0.003577716,,0.048746086,0.003414151,0.000950798,,,0.005569085,0.002608366,,,0.010512838,0.003480941,0.030465174,0.309989573,0.343875605,,USC,,"1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD",Results,Technicianmr
,2092,1,2015-06-30,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX62,10,,2015-06-30 07:17:18,2015-06-30 12:00:17,,,1000,"Kate,Natalie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,2092,1,2015-06-30,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,M,,QX495,30,,2015-06-30 07:17:18,2015-06-30 12:00:17,,,1000,"Kate,Natalie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Checked by KP,Collected,Technician
,2124,1,2015-07-01,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX3437,0,,2015-07-01 09:29:07,2015-07-01 14:01:19,,,1000,Lucy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
,2124,1,2015-07-01,CALVERT,HAKAI,"PP,KWAK_PP,KWAK",1,PRUTH,M,,CX3438,5,,2015-07-01 09:29:07,2015-07-01 14:01:19,,,1000,Lucy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technician
