action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,project_specific_id,hakai_id,collected,preserved,microbial_sample_type,volume,lab_technician,dna_extraction_date,dna_volume,dna_volume_te_wash,qubit_dna_concentration,stock_dna_concentration,extracting_staff,extracting_lab,p_16s_v4v5_amplified,p_16s_v4_amplified,p_18s_v4_amplified,p_coi_amplified,row_flag,quality_level,comments,quality_log
,428236,2,2018-09-04,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.02954256,-125.09900595,,260,260.4622137,,QCC2426,2018-09-04T17:16:07.000Z,2018-09-04T22:00:28.000Z,Cell Count,2,carrie.weekes;emma.myers,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: First time all cell counts were incubated at cabin temperature rather than on ice; from now on. Metadata checked by RP.
,428236,3,2018-09-04,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.02954256,-125.09900595,,260,260.4622137,,QMIC2762,2018-09-04T17:16:07.000Z,2018-09-04T22:00:28.000Z,RNA,2000,carrie.weekes;emma.myers,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Metadata checked by RP.
,428236,4,2018-09-04,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.02954256,-125.09900595,,260,260.4622137,,QMIC2767,2018-09-04T17:16:07.000Z,2018-09-04T22:00:28.000Z,DNA,2000,carrie.weekes;emma.myers,2019-03-07,255,305,39.3,3.93,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,0,,,QCC2427,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,0,,,QCC2428,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,3,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,0,,,QMIC2778,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,RNA,2000,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,4,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,0,,,QMIC2783,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,DNA,2000,chris.osullivan;eva.jordison,2019-03-09,212,262,336,33.6,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 9,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,5,5.1979658,,QCC2429,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,5,5.1979658,,QCC2430,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,3,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,5,5.1979658,,QMIC2779,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,RNA,2000,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,4,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,5,5.1979658,,QMIC2784,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,DNA,1900,chris.osullivan;eva.jordison,2019-03-07,328.1,378.1,220,22,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,10,9.8922032,,QCC2431,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,10,9.8922032,,QCC2432,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,30,29.2704771,,QCC2433,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,30,29.2704771,,QCC2434,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,3,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,30,29.2704771,,QMIC2780,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,RNA,2000,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,4,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,30,29.2704771,,QMIC2785,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,DNA,2000,chris.osullivan;eva.jordison,2019-03-07,323.7,373.7,114,11.4,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,50,48.1419651,,QCC2435,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,50,48.1419651,,QCC2436,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,1,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,100,94.3061496,,QCC2437,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,2,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,100,94.3061496,,QCC2438,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,3,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,100,94.3061496,,QMIC2781,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,RNA,2000,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430713,4,2018-09-13,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.03092165,-125.10007843,,100,94.3061496,,QMIC2786,2018-09-13T15:38:08.000Z,2018-09-13T19:33:42.000Z,DNA,2000,chris.osullivan;eva.jordison,2019-05-06,259,306.5,89.5,8.95,Carolyn Prentice,MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430712,1,2018-09-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03033868,-125.0988942,,260,245.8110788,,QCC2439,2018-09-13T16:13:38.000Z,2018-09-13T19:35:15.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430712,2,2018-09-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03033868,-125.0988942,,260,245.8110788,,QCC2440,2018-09-13T16:13:38.000Z,2018-09-13T19:35:15.000Z,Cell Count,2,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430712,3,2018-09-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03033868,-125.0988942,,260,245.8110788,,QMIC2782,2018-09-13T16:13:38.000Z,2018-09-13T19:35:15.000Z,RNA,2000,chris.osullivan;eva.jordison,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,430712,4,2018-09-13,QUADRA,HAKAI,QOMA5,2,QU39,M,50.0307000000001,-125.0992,50.03033868,-125.0988942,,260,245.8110788,,QMIC2787,2018-09-13T16:13:38.000Z,2018-09-13T19:35:15.000Z,DNA,2000,chris.osullivan;eva.jordison,2019-05-06,267,314.3,49,4.9,Carolyn Prentice,MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event metadata QC'd by CM2: Metadata checked by RP.
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,0,,,QCC2441,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,0,,,QCC2442,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,3,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,0,,,QMIC2788,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,RNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,4,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,0,,,QMIC2793,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,DNA,1900,carrie.weekes;eva.jordison;rebecca.piercey,2019-01-08,265.6,315.6,316,63.2,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Changed volume from 2000 to 1900 based on field log book. Metadata checked by RP.2: Event QC'd by EM
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,5,5.9005528,,QCC2443,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,5,5.9005528,,QCC2444,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,3,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,5,5.9005528,,QMIC2789,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,RNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,4,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,5,5.9005528,,QMIC2794,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,DNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,2019-01-08,310.7,360.7,341,68.2,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,10,10.7226364,,QCC2445,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,10,10.7226364,,QCC2446,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,30,30.5015145,,QCC2447,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,30,30.5015145,,QCC2448,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,3,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,30,30.5015145,,QMIC2790,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,RNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,4,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,30,30.5015145,,QMIC2795,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,DNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,2019-01-08,264.9,305.1,89.5,17.9,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,50,48.7021353,,QCC2449,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,50,48.7021353,,QCC2450,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,1,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,100,94.6230833,,QCC2451,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,2,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,100,94.6230833,,QCC2452,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431342,3,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,100,94.6230833,,QMIC2791,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,RNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431342,4,2018-09-18,QUADRA,HAKAI,QOMA1,1,QU39,M,50.0307000000001,-125.0992,50.03034255,-125.09908003,,100,94.6230833,,QMIC2796,2018-09-18T15:21:20.000Z,2018-09-18T18:40:30.000Z,DNA,1975,carrie.weekes;eva.jordison;rebecca.piercey,2019-01-08,284.7,326.4,48.9,9.78,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,431343,1,2018-09-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.03075899,-125.09995878,,260,245.8128082,,QCC2453,2018-09-18T16:05:55.000Z,2018-09-18T18:41:42.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431343,2,2018-09-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.03075899,-125.09995878,,260,245.8128082,,QCC2454,2018-09-18T16:05:55.000Z,2018-09-18T18:41:42.000Z,Cell Count,2,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Cell counts prepped on the boat. Metadata checked by RP.2: Event QC'd by EM
,431343,3,2018-09-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.03075899,-125.09995878,,260,245.8128082,,QMIC2792,2018-09-18T16:05:55.000Z,2018-09-18T18:41:42.000Z,RNA,1950,carrie.weekes;eva.jordison;rebecca.piercey,,,,,,,,,,,,Collected,Technicianm,,1: Changed volume from 2000 to 1950 based on field log book. Metadata checked by RP.2: Event QC'd by EM
,431343,4,2018-09-18,QUADRA,HAKAI,QOMA1,2,QU39,M,50.0307000000001,-125.0992,50.03075899,-125.09995878,,260,245.8128082,,QMIC2797,2018-09-18T16:05:55.000Z,2018-09-18T18:41:42.000Z,DNA,2000,carrie.weekes;eva.jordison;rebecca.piercey,2019-01-08,305.2,355.2,107,21.4,Rebecca Piercey,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by EM2: Metadata checked by RP.
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,0,,,QCC2455,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,2,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,0,,,QCC2456,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,3,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,0,,,QMIC2798,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,RNA,2000,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,4,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,0,,,QMIC2803,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,DNA,2000,chris.mackenzie,2019-04-17,300,347.1,379,37.9,Carolyn Prentice,QUADRA MARNA CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.3: very dark filter
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,5,6.1046468,,QCC2457,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,2,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,5,6.1046468,,QCC2458,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,3,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,5,6.1046468,,QMIC2799,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,RNA,2000,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,4,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,5,6.1046468,,QMIC2804,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,DNA,2000,chris.mackenzie,2019-05-01,205,250.4,374,37.4,Carolyn Prentice,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,10,11.0291012,,QCC2459,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,2,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,10,11.0291012,,QCC2460,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,30,30.2994485,,QCC2461,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,2,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,30,30.2994485,,QCC2462,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,3,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,30,30.2994485,,QMIC2800,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,RNA,2000,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,4,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,30,30.2994485,,QMIC2805,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,DNA,2000,chris.mackenzie,2019-05-01,210,253.6,76.3,7.63,Carolyn Prentice,QUADRA MARNA LAB CLEAN ROOM 1,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,50,49.2037948,,QCC2463,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,2,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,50,49.2037948,,QCC2464,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
,433092,1,2018-09-25,QUADRA,HAKAI,QOMA5,1,QU39,M,50.0307000000001,-125.0992,50.02980966,-125.10033901,,100,95.8778196,,QCC2465,2018-09-25T16:40:32.000Z,2018-09-25T21:21:41.000Z,Cell Count,2,chris.mackenzie,,,,,,,,,,,,Collected,Technicianm,,1: Event QC'd by CO2: Metadata checked by RP.
